seed,method,scenario,fold,log,mae,rmse,r2,cc,n
0,mice,profile,16,RHOB,0.01741487067192793,0.024149683265007063,0.8514843314187683,0.9629053317621142,256
0,mice,profile,16,NPHI,,,,,0
0,mice,blackout,16,all,5.279211486658354,9.29228843561553,-1.2218859860402995,0.6168031163901382,356
0,mice,blackout,16,GR,10.532055769743545,13.141233685431226,-6.280507553560117,-0.16683498581841388,178
0,mice,blackout,16,RHOB,0.026367203573162638,0.03501380064843254,0.5571481007998256,0.9993159924284529,178
0,mice,blackout,16,NPHI,,,,,0
0,mice,single,17,all,5.255151256135301,11.269937434310455,0.8881106175422773,0.9506301270640796,1179
0,mice,single,17,GR,15.040578399135898,19.134239832969378,0.7582623677029011,0.9230447112940026,409
0,mice,single,17,RHOB,0.07116049703429728,0.0855467060346466,0.2031729867969131,0.5521986550869573,408
0,mice,single,17,NPHI,0.041970394881061426,0.048021665922508845,0.699061093801481,0.8623133018332721,362
0,mice,block,17,all,3.8694622591354895,9.59722945131248,0.9059168568569987,0.9611887096199877,14420
0,mice,block,17,GR,13.86975979637261,18.267471105694845,0.7429588729091731,0.9158239665857465,3980
0,mice,block,17,RHOB,0.07410723791376266,0.08813018068817417,0.0962896872065292,0.47810186178232017,5260
0,mice,block,17,NPHI,0.03980650883096065,0.046910479894776196,0.6999566803660713,0.8462553515683631,5180
0,mice,profile,17,all,4.56970531949324,10.45285517313804,0.8645416512862034,0.931565720136546,60672
0,mice,profile,17,GR,14.122778277354021,18.458436778417365,0.7056321603480736,0.8842838253247164,19456
0,mice,profile,17,RHOB,0.07507020035951302,0.08982749433111922,0.3468307613394441,0.6060752491716163,22272
0,mice,profile,17,NPHI,0.04267438121235967,0.04924414721085348,0.6628638047517574,0.8214417710960722,18944
0,mice,blackout,17,all,9.063245935916852,19.01854578743203,0.6260602961386441,0.7922666337000372,78730
0,mice,blackout,17,GR,27.956852171180138,33.51217124271555,0.14627560964305564,0.39265498816021527,25356
0,mice,blackout,17,RHOB,0.10129637596234123,0.12097843097926075,-0.45295809455953484,0.18708675193692703,26546
0,mice,blackout,17,NPHI,0.07404186991180164,0.086521864976516,-0.037336514769394924,0.34548438155090433,26828
0,mice,single,18,all,23.21558295119856,38.37666245013481,0.43745111195562514,0.7779471134296649,74
0,mice,single,18,GR,48.98976652281625,55.80180533737501,-1.3433302354858392,0.25998867669307185,35
0,mice,single,18,RHOB,0.08446434338887533,0.09928128333208104,-2.4507988615528524,0.18005845390677894,15
0,mice,single,18,NPHI,0.08518103913714488,0.10180180885260348,-2.357421086717679,0.16353173233022977,24
0,mice,block,18,all,20.118083334582693,33.703491937076585,0.4673079546315483,0.7894804379686758,1020
0,mice,block,18,GR,44.47167148175447,50.18733340063554,-1.667808895545737,0.19746908027486862,460
0,mice,block,18,RHOB,0.11527853310108185,0.1430903759243589,-1.5851825675850377,-0.06284732040190895,240
0,mice,block,18,NPHI,0.11190397413447499,0.13089336860930928,-0.22711922418751107,0.7675000764503731,320
0,mice,profile,18,all,8.90185466191033,26.79394189323389,0.42699863653946857,0.8559267479061184,3840
0,mice,profile,18,GR,66.01549839647487,73.37737603706337,-3.8250600683439364,0.2798660636351638,512
0,mice,profile,18,RHOB,0.13172027876134962,0.15633650471937058,-0.5662097178817573,0.3814018416470966,2048
0,mice,profile,18,NPHI,0.08861218112288043,0.10552315295450403,-0.6924218266961348,0.2844403399707387,1280
0,mice,blackout,18,all,17.614582534184645,33.60560397171155,0.546479835173221,0.8529261357524384,5426
0,mice,blackout,18,GR,46.570543422093316,54.72647801581508,-1.7224816287622753,0.04313302647158076,2046
0,mice,blackout,18,RHOB,0.09708778782362651,0.11721101539097153,0.06869167107909135,0.3694469235070547,1415
0,mice,blackout,18,NPHI,0.079396320159047,0.09257085826219633,-0.21952520467933634,0.06545255837782007,1965
0,rf,single,0,all,11.240080998739206,23.526679683783,0.6265938776959534,0.8090525974671595,83
0,rf,single,0,GR,26.53149070739746,36.22950410004963,0.2168972153140254,0.534230884306261,35
0,rf,single,0,RHOB,0.1096041440963745,0.14220766363633033,-0.9305975812825436,0.06509466476984041,20
0,rf,single,0,NPHI,0.07615947337555033,0.10145533171106945,-0.864195032684298,0.6792094636351866,28
0,rf,block,0,all,11.999076591454969,26.273907344412805,0.5167481645752845,0.7363535411877228,1140
0,rf,block,0,GR,29.628289506746373,41.361490044853376,-0.04954789789276237,0.33194260576702705,460
0,rf,block,0,RHOB,0.09870601541855756,0.12982490318713288,-0.27872830472657917,0.40966276575447264,340
0,rf,block,0,NPHI,0.04815910562653752,0.0666552782831192,-2.0896235637182614,0.38447926122134685,340
0,rf,profile,0,all,6.791670307635179,19.288954203372217,0.6741061387047815,0.8650456553916639,4352
0,rf,profile,0,GR,38.12110803152124,45.916227953056094,-1.417006895506177,0.17873811292804587,768
0,rf,profile,0,RHOB,0.09039383952040225,0.1314792595891351,0.10393691446264408,0.44832007681106223,2048
0,rf,profile,0,NPHI,0.06198673651185042,0.08713948568782515,-0.8235042005935349,0.53423382676229,1536
0,rf,blackout,0,all,14.670331311896627,28.120905812590394,0.4118357160078887,0.6652816109718275,6065
0,rf,blackout,0,GR,38.50338469081915,45.64465085849858,-0.20271592912719982,0.08334705858182319,2302
0,rf,blackout,0,RHOB,0.09299503879444389,0.12363054692692138,-0.10013890055270269,0.06812530220011109,1671
0,rf,blackout,0,NPHI,0.08861048688424705,0.10290093161695417,-0.9908311084408632,0.2849548970356133,2092
0,rf,single,1,all,49.23508014678955,52.49545499048242,-5.469849953981125,0.5806568887783267,10
0,rf,single,1,GR,49.23508014678955,52.49545499048242,-5.469849953981125,0.5806568887783267,10
0,rf,single,1,RHOB,,,,,0
0,rf,single,1,NPHI,,,,,0
0,rf,block,1,all,20.604136806204917,33.37548289320888,0.3799057236396517,0.780562138361069,200
0,rf,block,1,GR,41.07177703857422,47.199843137093204,-7.7045961220700825,-0.004403303855160558,100
0,rf,block,1,RHOB,,,,,0
0,rf,block,1,NPHI,0.13649657383561134,0.14326389480053747,-96.64986646040256,0.39844864201064245,100
0,rf,profile,1,all,0.09523853426799178,0.12946167555550153,-0.9889751805281111,-0.24307900902785307,512
0,rf,profile,1,GR,,,,,0
0,rf,profile,1,RHOB,0.09523853426799178,0.12946167555550153,-0.9889751805281111,-0.24307900902785307,512
0,rf,profile,1,NPHI,,,,,0
0,rf,blackout,1,all,24.849867498711482,38.45061949125072,0.41589191401018955,0.8655332158296284,694
0,rf,blackout,1,GR,49.60900560373532,54.377283024484925,-4.2212353162272755,0.5541357990273498,347
0,rf,blackout,1,RHOB,0.09868908598181907,0.11894295971533002,-0.7916096481929045,0.13311074870503223,178
0,rf,blackout,1,NPHI,0.0823458124547315,0.09188810475515957,-0.7633363258932275,0.298533105431425,169
0,rf,single,2,all,9.624834166859747,22.13121725058706,0.7283877777018051,0.8633694805356154,93
0,rf,single,2,GR,25.4540032523019,36.07524510086783,-2.7472410935908824,0.09452649086358679,35
0,rf,single,2,RHOB,0.11903303861618042,0.1650496087892185,-0.14062337467569375,0.37623491851275676,20
0,rf,single,2,NPHI,0.04838955039648633,0.06913274476060795,0.07151090186928077,0.6261494495850342,38
0,rf,block,2,all,6.09448360940915,12.987170310005018,0.8906283914070675,0.9469727753505399,1180
0,rf,block,2,GR,15.490068191030751,20.800063303481874,-1.7355699288283644,0.4761418428336277,460
0,rf,block,2,RHOB,0.10063119216969138,0.1431348669866074,0.03109836230056473,0.5025649076302144,380
0,rf,block,2,NPHI,0.0818218770710861,0.09675132680383147,-0.83475938969035,0.12119835606145153,340
0,rf,profile,2,all,5.256753138587221,17.354375101981155,0.6968418060145912,0.8611303074368254,4864
0,rf,profile,2,GR,32.92968506614367,43.67362313301926,-2.0960893264480625,0.0054161731509193844,768
0,rf,profile,2,RHOB,0.07662648055702448,0.11679505367271013,0.2193513986384682,0.5800212885922474,2048
0,rf,profile,2,NPHI,0.05953032378374701,0.07678464488376795,0.20546001163269356,0.6055017256387006,2048
0,rf,blackout,2,all,13.360304433888995,25.787008822474483,0.6081281185920178,0.8190657010177971,6623
0,rf,blackout,2,GR,34.126139936406496,41.307612178345664,-3.563783500392569,-0.12169578815833396,2581
0,rf,blackout,2,RHOB,0.128918739037636,0.1863898125696285,-0.08519524493279151,0.06983677165841094,1950
0,rf,blackout,2,NPHI,0.07377511886149701,0.09407578218376346,-0.23415861641115443,0.13891544716428686,2092
0,rf,single,3,all,7.299377951981677,15.425434578405213,0.5661277284941657,0.8263861573233077,336
0,rf,single,3,GR,20.521518627134693,25.919757836377293,-0.3524596293543232,0.4419275195987205,119
0,rf,single,3,RHOB,0.05975216741745289,0.08235860849115466,0.7030967107607896,0.8444297325854626,104
0,rf,single,3,NPHI,0.0381951311982311,0.048114382157942975,0.7422700980423411,0.8923211258050869,113
0,rf,block,3,all,6.815650754146363,15.45568548598741,0.45401391636079036,0.8211844598843325,4400
0,rf,block,3,GR,21.601784983579662,27.59757417442464,-0.27277180061184625,0.5202732989470362,1380
0,rf,block,3,RHOB,0.07474685043096542,0.10057224701999558,0.3623901041002896,0.7245001721770282,1600
0,rf,block,3,NPHI,0.041412028320081215,0.05266709825416791,0.6617649609122602,0.8493405636305449,1420
0,rf,profile,3,all,6.942758789195817,15.361760898498234,0.49727000368008645,0.8497982644124582,17408
0,rf,profile,3,GR,20.404684758218735,26.41357164438161,-0.38780614055843365,0.5275198434938819,5888
0,rf,profile,3,RHOB,0.07827604298169415,0.10431965940996812,0.5686856826185962,0.7879801402920636,6144
0,rf,profile,3,NPHI,0.04386777117733367,0.055477962334799874,0.6622604855650354,0.8563485783516657,5376
0,rf,blackout,3,all,11.346422675452457,23.54868459538719,-0.04977332892263897,0.7954513958344239,22852
0,rf,blackout,3,GR,34.04365876574185,40.95191947451144,-2.016134739330986,0.24109026485927196,7556
0,rf,blackout,3,RHOB,0.17902576978053522,0.22859866652751484,-1.5152191287741283,-0.022539967123896703,7630
0,rf,blackout,3,NPHI,0.08982503549029389,0.11345614477029729,-0.2079890044676722,0.3569349680609118,7666
0,rf,single,4,all,8.865870189691043,19.77445077669855,0.718313436268412,0.8574898598639681,276
0,rf,single,4,GR,21.370994065937243,30.768323810999107,-0.08772534151968814,0.5287033459298056,114
0,rf,single,4,RHOB,0.07229022399799244,0.1023074268967723,0.2999409567203981,0.6398146701521973,74
0,rf,single,4,NPHI,0.060651957523077726,0.08057406542968383,0.3533653775957428,0.6162897163821892,88
0,rf,block,4,all,5.339893352944108,14.448437317724093,0.7950643263254477,0.8942357672102866,3520
0,rf,block,4,GR,19.76689420862401,27.958458364785244,0.36608010995071083,0.6723873567142484,940
0,rf,block,4,RHOB,0.10270695742723104,0.17428677648072335,0.20991330696606125,0.4632145144180133,1480
0,rf,block,4,NPHI,0.05776159024035389,0.0739364764976041,0.4059694803791206,0.6627769057458197,1100
0,rf,profile,4,all,8.216196863784505,20.979251903626125,0.7233198392561124,0.8566497510792118,14336
0,rf,profile,4,GR,25.411655983991093,37.003552325276985,-0.3403747496171916,0.4327331931751731,4608
0,rf,profile,4,RHOB,0.08839605748653412,0.14127170611823825,0.31669960176987955,0.5881885444510268,5376
0,rf,profile,4,NPHI,0.04946467369855407,0.06577519632147458,0.6013394066836069,0.7754872251298482,4352
0,rf,blackout,4,all,11.048020423476427,23.319727218832618,0.6008415929147792,0.7860701157358333,19121
0,rf,blackout,4,GR,31.044417965614787,39.204782298925664,-0.3492754488894505,0.23763040244900557,6765
0,rf,blackout,4,RHOB,0.11636609636073889,0.18388021418735553,-0.14971859901476137,0.028046775209197027,6192
0,rf,blackout,4,NPHI,0.08325310046122802,0.10603913669553328,0.0066644431741347265,0.24048628946675812,6164
0,rf,single,5,all,6.91396710724632,16.506137487148212,0.5032918336776262,0.8414120239823112,750
0,rf,single,5,GR,21.566832630205354,29.239725450046176,-0.27007627591126115,0.5391163247574198,239
0,rf,single,5,RHOB,0.07427780837803097,0.10132976108953373,0.5525679334850864,0.7797225290486084,273
0,rf,single,5,NPHI,0.04506088289267877,0.058656549251573445,0.6005354869803103,0.8063335685493473,238
0,rf,block,5,all,7.318263775013055,17.505933280100848,0.396163547653134,0.8009957528389292,9180
0,rf,block,5,GR,24.559545226307478,32.16021087978357,-0.5938219552676864,0.3791543318733208,2720
0,rf,block,5,RHOB,0.07181644763862878,0.09772178919900934,0.5925294191803099,0.8206351276102205,3420
0,rf,block,5,NPHI,0.04410729873006379,0.05648995459316632,0.6223500599518474,0.8154880385357063,3040
0,rf,profile,5,all,7.432038145135838,16.214862431961237,0.552051851277761,0.8692884620002036,38656
0,rf,profile,5,GR,20.2963346848095,26.866845101108012,-0.2519910767753988,0.6014957319181489,14080
0,rf,profile,5,RHOB,0.07668274371683889,0.1022417138504345,0.5800399749195735,0.8215369726616449,13056
0,rf,profile,5,NPHI,0.04507849603178329,0.05736476846791906,0.6265303198195156,0.8224305341073335,11520
0,rf,blackout,5,all,9.950437100952152,21.604866671012186,0.07830562239483008,0.7717001644962254,51162
0,rf,blackout,5,GR,30.636655977616407,38.06157972889486,-1.5813292867737503,0.19712728752753922,16484
0,rf,blackout,5,RHOB,0.14610009368216054,0.1850447294041539,-0.4883648960456948,0.20831325598480546,17800
0,rf,blackout,5,NPHI,0.08703899492491675,0.10501501035768086,-0.06835773002795853,0.37978265973756453,16878
0,rf,single,6,all,9.038295795934069,14.951069206681478,0.5647366738863047,0.7962732836444402,54
0,rf,single,6,GR,19.441377258300783,21.973340152705585,-6.6506780993872265,0.16033487005292402,25
0,rf,single,6,RHOB,0.06306841373443603,0.07494172714484748,-0.022101848707079652,0.4087599928353597,10
0,rf,single,6,NPHI,0.07383459924083006,0.07722269696800031,-2.7824769254631185,0.8222621682250378,19
0,rf,block,6,all,9.838217974415956,17.537483879757744,0.35925695235286037,0.7353777833597219,780
0,rf,block,6,GR,21.224521271387736,25.814298992052215,-17.612145663409514,0.3311321180509427,360
0,rf,block,6,RHOB,0.06813880801200867,0.08371875288492477,-0.03133787585555714,0.4898728394211477,200
0,rf,block,6,NPHI,0.08797545792026953,0.09323482702679436,-4.125633509292927,0.7482959855459501,220
0,rf,profile,6,all,2.2871795612981343,8.562717983351842,0.7190975599353577,0.8512208101974738,2816
0,rf,profile,6,GR,24.50204238295555,28.39832415600532,-5.816267802290151,0.10077441520412797,256
0,rf,profile,6,RHOB,0.057951093496133886,0.07071714141983279,-0.2503553235711964,0.29504414940704615,1536
0,rf,profile,6,NPHI,0.0773065575867804,0.08171831570835242,-2.818812336916439,0.8010061679310557,1024
0,rf,blackout,6,all,14.812751966899768,27.35799502533448,-0.3681363645875686,0.8811336506748203,3711
0,rf,blackout,6,GR,34.370449768995535,41.756060299865474,-28.73025085572635,0.08174502406903945,1593
0,rf,blackout,6,RHOB,0.07000491965790184,0.08826324383407794,-0.40861641866546394,0.14883642836078262,784
0,rf,blackout,6,NPHI,0.12227302109696965,0.13361538230595618,-8.019793029388186,-0.04089562164182416,1334
0,rf,single,7,all,11.481217379966864,24.491373473846245,-6.866771000969694,0.6744797687681078,49
0,rf,single,7,GR,28.079206657409667,38.33502135883632,-19.8592915881537,0.16376680159433932,20
0,rf,single,7,RHOB,0.03933606147766113,0.04573229620229832,0.7187079192856158,0.8906585106037104,10
0,rf,single,7,NPHI,0.031692518705600185,0.04767822942665929,0.26814488959649396,0.7831248828484072,19
0,rf,block,7,all,11.19739230719493,21.57994237045258,-5.141422406826264,0.7133165285080708,760
0,rf,block,7,GR,23.60777757962545,31.354904389394594,-15.395952015561218,0.27236451283827096,360
0,rf,block,7,RHOB,0.02711860656738281,0.038883294385459365,0.814953961524667,0.913433457510886,200
0,rf,block,7,NPHI,0.028972517447546125,0.036106961763101166,0.7622303370842587,0.9009831946338223,200
0,rf,profile,7,all,0.030896531538746785,0.04380373764630846,0.9987236893749362,0.9994695868395503,2560
0,rf,profile,7,GR,,,,,0
0,rf,profile,7,RHOB,0.030965531244874,0.045685989172363495,0.7602334535077787,0.8853778552976184,1536
0,rf,profile,7,NPHI,0.030793031979555963,0.040817939309580296,0.37255805102792705,0.7789527310890371,1024
0,rf,blackout,7,all,21.096835757528275,35.66697100233573,-14.10267853595447,0.7942382748558249,3499
0,rf,blackout,7,GR,49.501417481987446,54.711837383237835,-36.16975001403886,0.3930782254921194,1487
0,rf,blackout,7,RHOB,0.08564217875198442,0.10809331291410486,-0.5936175658452214,0.07506415253792714,784
0,rf,blackout,7,NPHI,0.11569792486527018,0.1271737797335143,-4.727009993200213,0.20594202899903252,1228
0,rf,single,8,all,22.1606801058806,48.20578089325865,0.49851666137636463,0.8376045192667037,64
0,rf,single,8,GR,56.551778640747074,77.12907223662326,-0.2955919449989195,0.5663261920556499,25
0,rf,single,8,RHOB,0.12874326705932618,0.142383983452477,-0.7352362284784033,-0.17566555610503967,15
0,rf,single,8,NPHI,0.10657965632465978,0.12570431736857993,-2.8033299984023308,-0.20773860686460818,24
0,rf,block,8,all,21.827151148657247,42.43570974092301,0.6385439906063228,0.9100881906788008,820
0,rf,block,8,GR,49.610953675376045,64.04517972112198,-0.1342000885142971,0.7169632221374119,360
0,rf,block,8,RHOB,0.09852108756701151,0.1136743915877398,-0.6925188919589775,0.13881711605013983,240
0,rf,block,8,NPHI,0.06670708067037842,0.08635457997356266,-2.4839115724758627,0.001087740178280123,220
0,rf,profile,8,all,6.391866282307512,25.01319541352801,0.7001115879441158,0.9327675314643934,3328
0,rf,profile,8,GR,81.7459244132042,90.18492051539107,-8.600270987780105,0.23437789111691976,256
0,rf,profile,8,RHOB,0.12322500825393945,0.16263549447140277,0.036684144546895725,0.34025642687303764,2048
0,rf,profile,8,NPHI,0.09063429769048525,0.10930638076351469,-2.6601303022038025,-0.11952908950124987,1024
0,rf,blackout,8,all,25.213106317307403,46.040482451371524,0.4917786871435925,0.8525063118691844,4824
0,rf,blackout,8,GR,61.796509850777824,72.15587388625998,-1.4482930101575606,0.3364984564397012,1964
0,rf,blackout,8,RHOB,0.15376266968714727,0.19661285665328262,-0.26742073516301423,0.2619142716034399,1155
0,rf,blackout,8,NPHI,0.04814289986781361,0.06100538262984346,-0.4982115299601635,-0.06149602067081106,1705
0,rf,single,9,all,8.166215557435697,17.520570784524768,0.82918545299214,0.9173670318427827,88
0,rf,single,9,GR,20.42487367902483,27.781245583074526,0.5700730843437999,0.7839359466739865,35
0,rf,single,9,RHOB,0.10606285333633422,0.13164016591794928,-0.19534650192054048,0.23192242814142378,20
0,rf,single,9,NPHI,0.04954949156804518,0.06335478592474195,0.6315247863162416,0.8733864929194048,33
0,rf,block,9,all,7.789318334931058,14.96068216723232,0.8055712340390737,0.9116826618404793,1160
0,rf,block,9,GR,19.49720152564671,23.757006131547715,0.5068300215883521,0.7677747839228876,460
0,rf,block,9,RHOB,0.1266108489698834,0.16065284226464818,-0.0625567759708856,0.4199341260836991,360
0,rf,block,9,NPHI,0.06269606203936479,0.08374927023502514,0.24219563446772452,0.7252229749856551,340
0,rf,profile,9,all,5.781597095312183,19.119390065477006,0.6983176112868034,0.8428717890622094,4608
0,rf,profile,9,GR,34.32423080379764,46.832267339091665,0.18757270632705336,0.46948765946254056,768
0,rf,profile,9,RHOB,0.0866115887183696,0.1095078059968989,-1.0160544872873678,0.5807978278571341,2048
0,rf,profile,9,NPHI,0.057594656354199615,0.07526005243357335,0.5575805028339984,0.8253203046437098,1792
0,rf,blackout,9,all,17.615840713639106,34.99066082087243,0.2753647187693743,0.6041947721606885,6327
0,rf,blackout,9,GR,45.623529663901245,56.42578546904359,-0.5754573787078665,-0.03338159872494348,2433
0,rf,blackout,9,RHOB,0.15517295921814694,0.18756614459937643,-1.0587449339915804,0.01284317890496633,1802
0,rf,blackout,9,NPHI,0.08305681186031913,0.10255540729506357,0.004211325284589562,0.15063949632737308,2092
0,rf,single,10,all,12.391219477490361,24.977881935985767,0.6412611704932163,0.8052278006652654,116
0,rf,single,10,GR,29.265990062635773,38.4313470812489,0.0757712737716526,0.44160479895894583,49
0,rf,single,10,RHOB,0.06701833009719849,0.08981853710866632,0.30726209473763255,0.6603201746013672,24
0,rf,single,10,NPHI,0.04045363714875177,0.05388932909954658,0.31780757803331994,0.6647261900128796,43
0,rf,block,10,all,6.9931888138190565,14.356354433988498,0.8264909953693019,0.9104127832943757,1360
0,rf,block,10,GR,19.667349646488827,24.164740836294516,0.6677595369264218,0.8337437130212272,480
0,rf,block,10,RHOB,0.10064030642862673,0.15385398591142646,0.22369871229718352,0.5544024624785395,540
0,rf,block,10,NPHI,0.0472446794347728,0.060463096809553286,0.7584924973171117,0.9412334473877987,340
0,rf,profile,10,all,4.592666636401191,14.69688766573019,0.5886179247426283,0.7901918767643984,6144
0,rf,profile,10,GR,27.23085532616824,35.99914818134704,-0.11428731704155193,0.30613340346956214,1024
0,rf,profile,10,RHOB,0.08218108396977186,0.12733869458082553,0.10485256455072312,0.45372858632577,2816
0,rf,profile,10,NPHI,0.04406511614312573,0.058806380391567666,0.5851494060102556,0.8153871611021953,2304
0,rf,blackout,10,all,13.15996329979732,25.199723098584634,0.5336894806982101,0.7344519459011151,8338
0,rf,blackout,10,GR,33.83280788121744,40.481411209760864,-0.03666059946236433,0.24643614059282837,3231
0,rf,blackout,10,RHOB,0.09875875086183729,0.13472832941376406,0.0387619252325303,0.28482755720873837,2469
0,rf,blackout,10,NPHI,0.06449445550364581,0.08343630727818335,0.09973753620984604,0.34743348908528265,2638
0,rf,single,11,all,10.235193741902457,22.248935008431577,-9.80096988687964,0.508388416825128,59
0,rf,single,11,GR,24.10735912322998,34.179422382157824,-29.315040030974664,-0.18511507811613254,25
0,rf,single,11,RHOB,0.042626452445983884,0.05831258709709366,0.5743899750224938,0.8428170900117602,10
0,rf,single,11,NPHI,0.03192450695981582,0.03795201377887424,0.6823071187564047,0.8427843970469123,24
0,rf,block,11,all,12.239416866884566,23.97618285549231,-16.97201645858827,0.5544214169032009,800
0,rf,block,11,GR,27.15094273885091,35.74152481250953,-42.795372890991686,-0.027628589125469123,360
0,rf,block,11,RHOB,0.05337680036371405,0.07576135908022165,0.16510447078870905,0.7072237640586361,220
0,rf,block,11,NPHI,0.024778233824128453,0.03290283643508432,0.6238031247264534,0.8017004872054375,220
0,rf,profile,11,all,1.8578912610816285,7.632675284528365,-2.439428041405063,0.7519183435177875,3072
0,rf,profile,11,GR,21.902276694774628,26.439864133255682,-8.066608505350631,0.23836300245549172,256
0,rf,profile,11,RHOB,0.03874846640974283,0.05400852266325146,0.6739909916337513,0.8610981587104543,1792
0,rf,profile,11,NPHI,0.030294793334178394,0.03856863991610681,0.6966541602164431,0.8620048466631295,1024
0,rf,blackout,11,all,17.29526320863819,30.618120729575026,-9.47474100203134,0.7190723175923718,4290
0,rf,blackout,11,GR,41.4148071087221,47.453109799840604,-21.431150029337008,0.2655331217227058,1786
0,rf,blackout,11,RHOB,0.08486656913249739,0.10864921123373071,-0.26142672297772673,0.3599364664258542,977
0,rf,blackout,11,NPHI,0.09621416557807116,0.118022983708208,-1.9565188721010176,0.1177896080833873,1527
0,rf,single,12,all,8.585663120881035,18.098086784434926,0.4666178769057837,0.8853260943869992,286
0,rf,single,12,GR,20.543337325088117,28.056879669354654,-0.5984318264313124,0.6261037814618555,119
0,rf,single,12,RHOB,0.0845134838207348,0.10938396015618777,0.5432619889647824,0.7543462609667847,74
0,rf,single,12,NPHI,0.04933885036296742,0.060163543476868406,0.6059537902617431,0.8646585451856078,93
0,rf,block,12,all,6.977493984698348,16.688817929110975,0.2876911709483131,0.8657092992402667,3720
0,rf,block,12,GR,24.810519233575235,31.56291075810556,-1.7541284467302405,0.45031681173938654,1040
0,rf,block,12,RHOB,0.06780349193392574,0.09056269072533364,0.6535375384846425,0.8173464182162511,1480
0,rf,block,12,NPHI,0.04415704341450085,0.05588593793163823,0.7711703165518295,0.9235311872338042,1200
0,rf,profile,12,all,6.568269048157226,14.597686287139622,0.633707654214878,0.9088210095797281,14848
0,rf,profile,12,GR,19.91131411532038,25.504419503827013,-0.2952558249914352,0.6489544120832431,4864
0,rf,profile,12,RHOB,0.08559811782712738,0.11240392701371421,0.5292953662288649,0.7429341741225685,5376
0,rf,profile,12,NPHI,0.04705978487011938,0.05944585470616854,0.6267342588426792,0.8820972597518908,4608
0,rf,blackout,12,all,11.818321360935112,23.871803181124665,-0.0861749884968186,0.7773702241410856,19525
0,rf,blackout,12,GR,32.85489360109299,39.96212957786406,-2.569015732169136,0.043809194464446616,6967
0,rf,blackout,12,RHOB,0.19679177739671644,0.24484029552447478,-1.3973549046186622,0.2701534159418874,6304
0,rf,blackout,12,NPHI,0.09787423868473294,0.12284969988719134,-0.6171927235466346,0.37315997098648074,6254
0,rf,single,13,all,12.547209540427458,27.59077688365833,0.6199468641792321,0.8109760879030538,246
0,rf,single,13,GR,29.59540934746082,42.4339389229194,-0.4909244227582048,0.33650592577211663,104
0,rf,single,13,RHOB,0.07508802068406258,0.11862495140831622,-0.17467237796628954,0.24600012262207904,69
0,rf,single,13,NPHI,0.048080840849713105,0.06340602571821236,0.5384704339958324,0.7368994194418491,73
0,rf,block,13,all,7.341582647994562,20.827216389802718,0.6675473129512031,0.8290733913400744,3160
0,rf,block,13,GR,25.61896475262112,39.02568679429976,-0.4603574666453365,0.3498710000675333,900
0,rf,block,13,RHOB,0.06870733613477034,0.10011294511264053,0.23757685267217055,0.5205318131251296,1360
0,rf,block,13,NPHI,0.054323236845019794,0.07498831096550646,0.22299384941044442,0.5732042433826051,900
0,rf,profile,13,all,10.40074346236477,26.6943735990009,0.6399194153233896,0.8215443198616211,12800
0,rf,profile,13,GR,32.38043294067029,47.18925898607368,-1.0911752888443345,0.23126666543865765,4096
0,rf,profile,13,RHOB,0.06603144316209687,0.10323445386338401,0.24961265784074116,0.5435517033703672,4608
0,rf,profile,13,NPHI,0.047605005662262556,0.06549872693623814,0.534357501729686,0.7382804865749506,4096
0,rf,blackout,13,all,11.92815047477784,24.31763689516685,0.6382428666911506,0.8067615364103738,17336
0,rf,blackout,13,GR,33.534659857232214,40.88088044622313,-0.40571197982858576,0.13643621815449006,6134
0,rf,blackout,13,RHOB,0.10654909013857584,0.1421937709491282,-0.1406707248273642,0.19792410761952506,5648
0,rf,blackout,13,NPHI,0.08696863618717912,0.10403230237446537,-0.018747281369476676,0.21189498472746462,5554
0,rf,single,14,all,5.204768656636588,9.844381100440273,0.39809911247985896,0.8406281873032728,64
0,rf,single,14,GR,13.26917293548584,15.75087329115209,-0.9882071185773478,0.3904785312622053,25
0,rf,single,14,RHOB,0.056134271621704104,0.07316512761252839,0.3335846172372199,0.6910669831741546,15
0,rf,single,14,NPHI,0.022244023469587166,0.03365211637476647,0.5463615212695911,0.7768459815955883,24
0,rf,block,14,all,6.092906406403678,12.854727970083625,-0.4069646043335675,0.807658134293377,820
0,rf,block,14,GR,13.840287057558696,19.400684656031515,-4.669586395779752,0.25590061702340355,360
0,rf,block,14,RHOB,0.034193842609723406,0.043949551479572586,0.7624711266306277,0.8740407605567297,240
0,rf,block,14,NPHI,0.02487904683432796,0.0466394409544332,-0.4873885202243995,0.5146965949141374,220
0,rf,profile,14,all,1.0618245473202619,4.9801876324086924,0.7980182114652645,0.9451695381187097,3328
0,rf,profile,14,GR,13.351322419941425,17.955333810813187,-1.8000891211789805,0.5370369829154295,256
0,rf,profile,14,RHOB,0.04707206506282091,0.06368391345167529,0.49830212158961185,0.7832432071275035,2048
0,rf,profile,14,NPHI,0.01895504367985268,0.027557746474305388,0.578070505398828,0.8020961106512552,1024
0,rf,blackout,14,all,17.785580134893433,31.538229676673264,-3.3814727981917034,0.7995374587885846,4824
0,rf,blackout,14,GR,43.56573358111372,49.42753585583248,-13.677719216114454,0.13768668375843987,1964
